,source,target,junction,length,maxspeed,access,name,width,lanes,oneway,bridge,osmid,geometry,tunnel,ref,highway
142,3868737903,5052031931,,25.183,30,,Schieweg,,1,True,,759868022,"LINESTRING (4.3712126 51.9845613, 4.3712185 51.9844862, 4.3712347 51.9844576, 4.3712609 51.9844113, 4.3713285 51.9843526)",,,tertiary
143,44818813,1015968754,,53.615,15,,Zeefplaats,,,False,,7541682,"LINESTRING (4.3444162 52.0047394, 4.34468 52.0048463, 4.3447227 52.0047888, 4.3447655 52.0047381, 4.3449256 52.0046028)",,,living_street
144,44851588,44851133,,8.664,30,,Hof van Delftlaan,,,False,,7542381,,,,tertiary
145,44851588,44850694,,75.437,30,,Van der Brugghenstraat,,,False,,7542066,"LINESTRING (4.3475417 52.0118709, 4.347641 52.0118317, 4.3482535 52.0117054, 4.3484688 52.0116579, 4.3485531 52.0116148)",,,residential
146,44851588,44854736,,78.52100000000002,30,,Hof van Delftlaan,,,True,,7542378,"LINESTRING (4.3475417 52.0118709, 4.3476146 52.011927, 4.3476342 52.0119675, 4.3478874 52.012463, 4.3479227 52.0125323)",,,tertiary
147,44802443,44798266,,119.274,30,,Industriestraat,,,False,,7539314,"LINESTRING (4.3564457 52.0009439, 4.3570211 52.0000074, 4.3570589 51.9999399)",,,unclassified
148,44802443,5714816833,,136.32199999999997,30,,Industriestraat,,,False,,"[7539376, 252642480]","LINESTRING (4.3564457 52.0009439, 4.356175 52.0013957, 4.3561454 52.0014327, 4.3560983 52.0014689, 4.3560372 52.0014912, 4.3559687 52.0015012, 4.3558728 52.0014974, 4.3551041 52.0013058)",,,unclassified
149,44802443,1620840079,,87.583,30,,Neringstraat,,,False,,149050296,"LINESTRING (4.3564457 52.0009439, 4.356144 52.0008701, 4.35525 52.0006638)",,,unclassified
150,4968645019,4968645020,,32.228,30,,Brahmslaan,,,False,,507340399,,,,residential
151,4968645019,44780556,,113.572,30,,"['Brahmslaan', 'Griegstraat']",,,False,,"[7541523, 144982630]","LINESTRING (4.3398996 51.9963935, 4.3401419 51.9964375, 4.340209 51.9964401, 4.3405408 51.9962372, 4.3406101 51.9961906, 4.3411441 51.9958501)",,,residential
152,4968645019,1584551108,,30.212,30,,Brahmslaan,,,False,,144982630,"LINESTRING (4.3398996 51.9963935, 4.3396231 51.9963407, 4.3394732 51.996326)",,,residential
153,385474972,527060508,,51.447,30,,Drukkerijlaan,,,False,,46932563,"LINESTRING (4.3599227 52.0018693, 4.3597699 52.0018163, 4.3597571 52.0018119, 4.3596654 52.0017888, 4.3596526 52.0017856, 4.3592311 52.0016911)",,,residential
154,385474972,385474972,,201.687,30,,Drukkerijlaan,,,True,,220932792,"LINESTRING (4.3599227 52.0018693, 4.3599786 52.0018692, 4.3600378 52.0018779, 4.3605011 52.0019797, 4.3611546 52.0021233, 4.3611773 52.002166, 4.3611626 52.0022052, 4.3611331 52.0022431, 4.3611018 52.002272, 4.3610668 52.0022805, 4.3610134 52.00228, 4.3609462 52.0022635, 4.3608246 52.002221, 4.3600079 52.0019356, 4.3599528 52.001901, 4.3599227 52.0018693)",,,residential
155,4968645020,4968645019,,32.228,30,,Brahmslaan,,,False,,507340399,,,,residential
156,4968645027,1584550971,,52.565,30,,Brahmslaan,,,False,,144982630,,,,residential
157,4968645027,4968645028,,31.041,,,,,,False,,507340401,,,,residential
158,4968645027,1584551108,,58.124,30,,Brahmslaan,,,False,,144982630,"LINESTRING (4.3386536 51.9961897, 4.3393587 51.9963069, 4.3394732 51.996326)",,,residential
159,4968645028,4968645027,,31.041,,,,,,False,,507340401,,,,residential
160,44835248,44834399,,36.203,15,,Hof van Azuur,,,False,,7542444,,,,living_street
161,44835248,363825608,,44.544,15,,Hof van Azuur,,,False,,7542444,,,,living_street
162,44835248,7229895332,,17.497,15,,Hofeiland,,,False,,7542533,,,,living_street
163,44827059,44826460,,32.469,15,,Plateelstraat,,,False,,7538464,,,,living_street
164,44827059,44828699,,36.013,15,,Van Bleyswijckstraat,,,False,,7539218,,,,living_street
165,44827059,44829651,,90.031,15,,Plateelstraat,,,False,,7538464,"LINESTRING (4.3515676 52.0064806, 4.3518827 52.0066169, 4.3526439 52.006946)",,,living_street
166,44827059,44825205,,43.499,15,,Van Bleyswijckstraat,,,False,,7539218,"LINESTRING (4.3515676 52.0064806, 4.3518683 52.0062084, 4.3519518 52.0061737)",,,living_street
167,44827063,44823646,,129.851,15,,Raamstraat,,,False,,7538475,"LINESTRING (4.3553708 52.0065312, 4.3552945 52.0064937, 4.3548957 52.0062976, 4.3548169 52.0062643, 4.3542685 52.0060215, 4.3538427 52.00584)",,,living_street
168,44827063,4301397894,,24.117999999999995,"['50', '15']",,Raamstraat,,,False,,"[517762042, 430876126]","LINESTRING (4.3553708 52.0065312, 4.3554998 52.0065864, 4.3555589 52.0066086, 4.3556583 52.0066471, 4.3556644 52.0066508)",,,"['residential', 'living_street']"
169,1448509882,1382111428,,104.783,50,,Michiel de Ruyterweg,,,False,,131633327,,,,tertiary
170,1448509882,44820494,,133.574,50,,Michiel de Ruyterweg,,,False,,249442990,"LINESTRING (4.3703594 52.0044377, 4.3702322 52.0045061, 4.369862 52.0046849, 4.3697345 52.0047495, 4.3693836 52.004929, 4.3690299 52.0051137, 4.3689009 52.0052285)",,,residential
171,1448509882,4407956433,,242.526,50,,Zuidplantsoen,,2,False,,"[670075848, 60507472]","LINESTRING (4.3703594 52.0044377, 4.3704089 52.0044727, 4.3704281 52.0044883, 4.3704431 52.0045002, 4.3704682 52.0045229, 4.3710424 52.0049647, 4.371176 52.0050783, 4.3712436 52.0051329, 4.3714826 52.0053033, 4.3716204 52.0054031, 4.3717729 52.0055135, 4.3721115 52.0057588, 4.3726139 52.0061193)",,,tertiary
172,44876218,44877771,,73.339,30,,Tweemolentjeskade,,,False,,7538632,,,,residential
173,44876218,44873604,,114.566,30,,Oostsingel,,,False,,28675312,,,,residential
174,44876218,44877391,,38.015,30,,Oostsingel,,,False,yes,"[172978146, 172978147, 77809390]","LINESTRING (4.3596444 52.0179957, 4.3595627 52.0180032, 4.3594329 52.0181084, 4.3593003 52.0182448)",,,residential
175,4655063484,1571092393,,49.015,30,,Poptahof Noord,,,False,,143566460,,,,residential
176,4655063484,1569858134,,94.64099999999999,30,,Poptahof Noord,,,False,,143566462,"LINESTRING (4.3525333 51.9995162, 4.3524845 51.999577, 4.3523729 51.9997336, 4.3522639 51.9999184, 4.3520333 52.0003091)",,,residential
177,4655063484,44795675,,95.75399999999999,30,,Poptahof Noord,,,False,,143566466,"LINESTRING (4.3525333 51.9995162, 4.3524402 51.9995064, 4.3522685 51.9994859, 4.3516805 51.9994157, 4.3514519 51.9993934, 4.3511577 51.9993607)",,,residential
178,44876219,44877771,,59.489,30,,Van Bronckhorststraat,,,False,,7538657,,,,residential
179,44876219,44875434,,30.771,30,,Van Bronckhorststraat,,,False,,7538657,,,,residential
180,44876219,44878923,,123.07,30,,Palamedesstraat,,,False,,7538742,"LINESTRING (4.3610274 52.0179449, 4.3620902 52.0184141, 4.3624945 52.018585)",,,residential
181,44835261,44832709,,98.2,30,,"['Michiel ten Hovestraat', 'Jacob Gilleshof']",,,False,,"[7542180, 7541959]","LINESTRING (4.3466 52.0081, 4.3462719 52.0080287, 4.3460895 52.0079667, 4.3456969 52.0078332, 4.345856 52.0076505, 4.3459 52.0076)",,,residential
182,44835261,44839603,,108.089,50,,Westplantsoen,,,False,,426609449,"LINESTRING (4.3466 52.0081, 4.3465 52.0084, 4.3464977 52.0085646, 4.3464906 52.0090658)",,,tertiary
183,44835261,44833576,,39.65,50,,Westplantsoen,,,False,,426609449,"LINESTRING (4.3466 52.0081, 4.3467385 52.0079269, 4.3468559 52.0077801)",,,tertiary
184,44827071,44829670,,60.833,30,,Professor Krausstraat,,,False,,7537238,,,,residential
185,44827071,44828211,,103.44300000000001,30,,Cohen Stuartstraat,,,False,,7537233,"LINESTRING (4.3780588 52.0064227, 4.3779154 52.0064343, 4.3778717 52.006438, 4.3776013 52.00646, 4.3772092 52.006492, 4.3768533 52.0065211, 4.3767659 52.0065282, 4.3765607 52.0065452)",,,residential
186,44827071,44824163,,70.844,30,,"['Professor Krausstraat', 'Cohen Stuartstraat']",,,False,,"[7537233, 7537487]","LINESTRING (4.3780588 52.0064227, 4.3782529 52.0064069, 4.3781961 52.0058915)",,,residential
187,44876223,44878925,,94.355,30,,Lijsterbeslaan,,,False,,7468442,,,,residential
188,44876223,44877395,,58.185,30,,Esdoornlaan,,,False,,7538305,,,,residential
189,44876223,44875062,,59.592,30,,Esdoornlaan,,,False,,7538305,,,,residential
190,44835264,44831868,,129.974,30,,Isaäk Hoornbeekstraat,,,False,,7542013,,,,residential
191,44835264,44838791,,94.114,30,,Jacob Catsstraat,,,False,,7542074,,,,residential
192,44835264,44833175,,52.09,30,,Jacob Catsstraat,,,False,,7542074,,,,residential
193,44835265,44833176,,54.103,30,,Antonie Heinsiusstraat,,,False,,7542247,,,,residential
194,44835265,44836381,,43.929,50,,Hugo de Grootstraat,,,False,,40188145,,,,tertiary
195,44835265,44834656,,17.807,50,,Hugo de Grootstraat,,,False,,40188145,,,,tertiary
196,44835279,44834683,,69.764,30,,Frisoplein,,,True,,7538209,"LINESTRING (4.3758912 52.0080683, 4.3757462 52.0080227, 4.3757285 52.00801, 4.3757255 52.0079863, 4.375838 52.0078515, 4.3758587 52.0078397, 4.3758942 52.0078361, 4.376321 52.0079716)",,,residential
197,44835279,44837444,,50.298,30,,Jan Willem Frisostraat,,,False,,7538217,"LINESTRING (4.3758912 52.0080683, 4.3757691 52.0082143, 4.3755457 52.0084675)",,,residential
198,44835282,44835830,,26.502,30,,Spiekmanstraat,,,False,,7537370,,,,residential
199,44835282,44834686,,20.146,30,,Spiekmanstraat,,,False,,7537370,,,,residential
200,44835282,44836988,,63.714,30,,Wippolderstraat,,,False,,7537369,"LINESTRING (4.3781661 52.0080765, 4.3781394 52.0081055, 4.3780974 52.0081304, 4.37792 52.0082042, 4.3774146 52.0084081)",,,residential
201,44777950,1391531556,,355.504,50,,Schieweg,,,False,,"[720565360, 720565359, 7537695]","LINESTRING (4.3638725 51.9953393, 4.3634809 51.9962476, 4.3635245 51.9963567, 4.3636472 51.9964636, 4.364189 51.9969423, 4.3649952 51.9970929, 4.3654208 51.9971724, 4.3661469 51.997308, 4.3664187 51.9973427)",building_passage,,unclassified
202,2166211039,2162745213,,52.349,15,,Werfpad,,,False,,206274892,"LINESTRING (4.3625456 52.0045547, 4.3629872 52.0046856, 4.3630547 52.0046996, 4.3632475 52.0047395)",,,living_street
203,44892653,44891904,,9.67,50,,Vrijenbanselaan,,2,True,,220753806,,,,secondary
204,44892653,44891902,,28.078,50,,Curaçaostraat,,,True,,127827937,"LINESTRING (4.3523978 52.0219184, 4.3521255 52.0218928, 4.3520406 52.0218283)",,,unclassified
205,3766206969,1436427169,,53.196999999999996,15,,Hof van Smaragd,,,False,,7542449,"LINESTRING (4.3312747 52.010503, 4.3315886 52.0106455, 4.3317215 52.0107051, 4.3319028 52.0107848)",,,living_street
206,2860384766,44888094,,173.53699999999998,50,,Sint Jorisweg,,,False,,362651549,"LINESTRING (4.3609728 52.019855, 4.359954 52.0204086, 4.3593126 52.0207767, 4.3592215 52.020829, 4.3590933 52.0209026)",,,secondary
207,2860384766,3669180604,,74.408,50,,Sint Jorisweg,,,False,,362651549,"LINESTRING (4.3609728 52.019855, 4.3611446 52.0197617, 4.3614708 52.0195346, 4.3616711 52.0193463)",,,secondary
208,2860384766,44883632,,100.80699999999999,30,,Stil Gezicht,,,False,,362656322,"LINESTRING (4.3609728 52.019855, 4.3609013 52.019788, 4.3607932 52.0197091, 4.3605776 52.0195919, 4.3603658 52.0195115, 4.3599961 52.019832)",,,residential
209,44818949,44820017,,64.344,30,,Kloosterkade,,,False,,7537485,,,,residential
210,44818949,44817969,,23.016,30,,Kloosterkade,,,False,,7537485,,,,residential
211,44818951,44822504,,175.752,30,,Koningin Emmalaan,,,True,,7537497,,,,residential
212,44818951,44816477,,58.639,30,,Professor Krausstraat,,,False,,7537578,,,,residential
213,44884491,315119897,,14.991,30,,,,,False,,7468638,,,,residential
214,44884491,44884119,,34.436,30,,Insulindeweg,,,False,,143448715,,,,residential
215,44884491,44888943,,210.687,30,,Insulindeweg,,,False,,143448541,"LINESTRING (4.356 52.0201, 4.3551798 52.020526, 4.3540466 52.0211726, 4.3535865 52.0211633)",,,residential
216,44884493,44884119,,56.992,30,,Sint Eustatiusstraat,,,False,,7468629,,,,residential
217,44884493,44886332,,45.489,30,,Sint Maartenstraat,,,False,,7468666,,,,residential
218,44884493,44888094,,158.39800000000002,30,,Sint Eustatiusstraat,,,False,,7468653,"LINESTRING (4.3571159 52.0201624, 4.3575999 52.0203382, 4.358015 52.020489, 4.3590074 52.0208656, 4.3590933 52.0209026)",,,residential
219,44884493,44883032,,56.689,30,,Sint Maartenstraat,,,False,,7468684,"LINESTRING (4.3571159 52.0201624, 4.3572332 52.0199812, 4.35723 52.0198174, 4.3571825 52.0196693)",,,residential
220,1576632846,1576632851,,99.789,30,,Poptahof Zuid,,,False,,144078073,"LINESTRING (4.3497449 51.9983537, 4.3498978 51.9978038, 4.349358 51.9977344)",,,residential
221,1576632851,1571091924,,73.199,30,,Aart van der Leeuwlaan,,,False,,330720938,,,,residential
222,1576632851,1576632846,,99.789,30,,Poptahof Zuid,,,False,,144078073,"LINESTRING (4.349358 51.9977344, 4.3498978 51.9978038, 4.3497449 51.9983537)",,,residential
223,1576632851,1571091619,,78.392,30,,Aart van der Leeuwlaan,,,False,,330720938,"LINESTRING (4.349358 51.9977344, 4.3494736 51.9972959, 4.349884 51.9973603)",,,residential
224,44900908,44902395,,46.653,30,,Celebesstraat,,,False,,7468729,,,,residential
225,44900908,44898888,,52.338,30,,Celebesstraat,,,False,,7468729,,,,residential
226,44900908,44897958,,108.641,30,,Javastraat,,,False,,7468737,,,,residential
227,1584013869,1608998332,,18.361,30,,Van Rijslaan,,,False,,144919726,,,,residential
228,1584013869,1515837106,,204.48400000000004,30,,Van der Slootsingel,,,False,,"[144919712, 7540533, 7541238]","LINESTRING (4.3368611 51.9891385, 4.3369952 51.9892221, 4.337201 51.9892612, 4.3374644 51.9893112, 4.3375389 51.9893254, 4.3378234 51.9893797, 4.3383241 51.989476, 4.3387184 51.989555, 4.3391548 51.9896423, 4.3395493 51.9897213, 4.3395987 51.9897406, 4.3396364 51.9897671)",,,residential
229,1584013869,1608998296,,323.75199999999995,30,,Van Rijslaan,,,True,,"[7541292, 604459374]","LINESTRING (4.3368611 51.9891385, 4.3366435 51.9891465, 4.3365166 51.9894092, 4.3364562 51.9895397, 4.3359544 51.9894592, 4.3341576 51.9891575, 4.3342 51.989, 4.3343373 51.9885881, 4.3344 51.9884, 4.3346097 51.988404)",,,residential
230,44720695,1448535783,,125.424,30,,Malisingel,,,False,,7540529,,,,residential
231,44720695,44718819,,52.181,15,,Zambiastraat,,,False,,7540963,,,,living_street
232,44720695,1830058806,,127.676,15,,Malisingel,,,False,,7540809,"LINESTRING (4.3392693 51.9831909, 4.3396992 51.9832519, 4.3408478 51.9834244, 4.341082 51.9834591)",,,living_street
233,486605367,486605682,,31.697,15,,Blekerhof,,,False,,40215152,,,,living_street
234,390922807,44897958,,44.927,30,,Borneostraat,,,False,,7468704,,,,residential
235,390922807,44902395,,107.38,50,,Brasserskade,,,False,,48001200,,,,residential
236,390922807,44899446,,7.854,50,,Brasserskade,,,False,,48001200,,,,residential
237,390922808,44903295,,4.558,50,,Brasserskade,,,False,,48001200,,,,residential
238,390922808,44901784,,48.564,30,,Bankastraat,,,False,,7468733,"LINESTRING (4.3547157 52.0242746, 4.3549531 52.0240724, 4.3551314 52.0239206)",,,residential
239,390922808,44902395,,44.043,50,,Brasserskade,,,False,,48001200,"LINESTRING (4.3547157 52.0242746, 4.3542928 52.0240741, 4.354211 52.024029)",,,residential
240,7098466876,5052025241,,18.477,50,,Schieweg,,3,False,,759870481,,,,tertiary
241,7098466876,7098466879,,21.323999999999998,50,,Schieweg,,1,True,,759870482,"LINESTRING (4.36895 51.9887842, 4.3689377 51.9887249, 4.3689585 51.9886853, 4.3689755 51.9886529, 4.3690377 51.9886116)",,,tertiary
242,44859966,4246176888,,177.231,30,,"['Bagijnhof', 'Phoenixstraat']",,,False,,"[7542363, 425307022]","LINESTRING (4.3536803 52.0138214, 4.3531 52.0136, 4.3523919 52.0132908, 4.3523329 52.0132608, 4.3521101 52.0131669, 4.3520803 52.0131892, 4.3517338 52.0135242)",,,residential
243,7098466879,1433962943,,106.66,"['50', '30']",,Schieweg,,3,False,,"[759870488, 517763020]","LINESTRING (4.3690377 51.9886116, 4.3693005 51.9881062, 4.3695284 51.9877013)",,,tertiary
244,7098466879,7098466876,,21.107,50,,Schieweg,,1,True,,759870484,"LINESTRING (4.3690377 51.9886116, 4.3690453 51.9886686, 4.3690307 51.9887003, 4.3690132 51.9887383, 4.36895 51.9887842)",,,tertiary
245,3420136000,44814384,,105.916,30,,Van Bleyswijckstraat,,,False,,324544971,"LINESTRING (4.3552272 52.0032264, 4.3548812 52.0035361, 4.3548378 52.0035768, 4.3543402 52.0040068)",,,residential
246,44859971,44858082,,62.312,30,,Vondelstraat,,,False,,7538035,,,,residential
247,44859971,44862227,,108.499,30,,Bieslandsekade,,,False,,"[431067145, 52034205]","LINESTRING (4.3697152 52.0138389, 4.3699785 52.0139532, 4.3702378 52.0140652, 4.3703458 52.014113, 4.3710097 52.0144022)",,,residential
248,44859972,44858431,,73.095,30,,Odulphusstraat,,,False,,7538030,,,,residential
249,44859972,44864086,,161.177,30,,Hendrick de Keyserweg,,,False,,7538267,"LINESTRING (4.3737745 52.0138307, 4.3729908 52.0143889, 4.3729215 52.0144382, 4.3726269 52.014669, 4.3725443 52.0147337, 4.3722724 52.0149466)",,,residential
250,44859972,44854747,,170.726,30,,Hendrick de Keyserweg,,,False,,7538267,"LINESTRING (4.3737745 52.0138307, 4.3737795 52.013826, 4.3747771 52.0128894, 4.3750986 52.0125305)",,,residential
251,1580679747,1580679751,,56.58800000000001,30,,Hillenlaan,,,False,,144520396,"LINESTRING (4.3625522 52.0024606, 4.3621648 52.0023604, 4.3620079 52.0023218, 4.3617884 52.002266)",,,residential
252,1580679747,1391531574,,124.19800000000001,30,,Zuideinde,,,False,,541407047,"LINESTRING (4.3625522 52.0024606, 4.3627871 52.002126, 4.3630366 52.0017993, 4.3633072 52.0014451)",,,residential
253,1580679747,44812870,,100.019,30,,Zuideinde,,,False,,541407047,"LINESTRING (4.3625522 52.0024606, 4.3625356 52.0024842, 4.3624234 52.002671, 4.3620432 52.0033037)",,,residential
254,664248902,526397638,,10.114,50,,,,,False,,97018551,,,,secondary_link
255,664248902,524832505,,282.19199999999995,50,,"['Brasserskade', 'Kfar-Savaweg']",,2,True,yes,"[7468832, 528186594, 7468834, 127439552]","LINESTRING (4.357743 52.026742, 4.3592766 52.0259961, 4.3593585 52.0259748, 4.3594409 52.0259697, 4.3595221 52.0259748, 4.3596152 52.0259858, 4.3597788 52.026027, 4.3600671 52.0261565, 4.3608323 52.026494, 4.3611068 52.0266239)",,,secondary
256,664248902,44911356,,127.99600000000001,50,,Brassersplein,,,False,,"[7468793, 577136894]","LINESTRING (4.357743 52.026742, 4.3576241 52.0266566, 4.3575543 52.0266196, 4.3572006 52.0264321, 4.3570719 52.0261238, 4.3573754 52.025797)",,,unclassified
257,44810823,4349049085,,63.72,30,,Jacoba van Beierenlaan,,,False,,7539159,"LINESTRING (4.3513755 52.0027407, 4.3520666 52.0030272, 4.3521479 52.0030605)",,,residential
258,44810823,44807530,,130.186,30,,Jacoba van Beierenlaan,,,False,,7539159,"LINESTRING (4.3513755 52.0027407, 4.3513331 52.0027231, 4.3501939 52.0022437, 4.3498222 52.0020659)",,,residential
259,44810823,2598004622,,30.772999999999996,30,,Jacoba van Beierenlaan,,,False,yes,"[253947697, 7541637]","LINESTRING (4.3513755 52.0027407, 4.35147 52.0026549, 4.3516284 52.0025119)",,,residential
260,1580679751,1580679747,,56.588,30,,Hillenlaan,,,False,,144520396,"LINESTRING (4.3617884 52.002266, 4.3620079 52.0023218, 4.3621648 52.0023604, 4.3625522 52.0024606)",,,residential
261,44720716,44722228,,38.978,15,,,,,False,,7540150,,,,living_street
262,44810830,44808578,,56.794,30,,Engelsestraat,,,False,,690515935,,,,residential
263,44810830,1391531584,,211.89099999999996,30,,Laan van Van der Gaag,,,False,,143470387,"LINESTRING (4.3587936 52.0027376, 4.35889 52.0027682, 4.3591417 52.0028658, 4.3592623 52.0029126, 4.3604243 52.0033503, 4.3614301 52.0037356)",,,residential
264,44810830,44812602,,59.521,30,,Engelsestraat,,,False,,690515935,"LINESTRING (4.3587936 52.0027376, 4.358748 52.0028972, 4.3587309 52.0029666, 4.3586569 52.0032662)",,,residential
265,1584013904,1679761067,,132.334,15,,De Gaullelaan,,,False,,155582003,"LINESTRING (4.347702 51.9895563, 4.3478852 51.989148, 4.3478952 51.9891258, 4.3467315 51.9889278)",,,living_street
266,44753489,1679761090,,54.342,15,,Händellaan,,,False,,7540534,,,,living_street
267,44753489,1515837106,,280.638,50,,Van der Slootsingel,,,False,,"[7541058, 7541101]","LINESTRING (4.3437118 51.9899539, 4.3432812 51.9899316, 4.3424925 51.9898886, 4.342199 51.989873, 4.3409736 51.9898093, 4.3396976 51.9897486, 4.3396831 51.9897497, 4.3396597 51.9897546, 4.3396457 51.9897608, 4.3396364 51.9897671)",,,tertiary
